Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon	geometry
GCA_000269205.1_ASM26920v1_genomic	NA	NA	7.038e-07	grey	0.0010694985364237343	590	PY-100	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502	KEEP: Assembly Modern	1	2.191302783450864e-08	2.357682901519684	6.447117901302483e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	21.086847987019155	5978.231173726574	590.0	2010.0	6.949853642373433e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	0.9999999999999999	-9.99866855976916e-13	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268485.2_ASM26848v2_genomic	NA	NA	2.35e-08	grey	0.001068209146896051	592	PY-14	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141461	KEEP: Assembly Modern	1	9.294306634867748e-10	0.1	2.9782920118957753e-22	2008-12-17	2008.959596867897	[2009.0, 2009.0]	[12.0, 12.0]	24.939886851176425	5977.227854167042	592.0	2009.0	6.820914689605102e-05	False	1	0.9999999999999999	-9.99866855976916e-13	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269385.1_ASM26938v1_genomic	NA	NA	2.35e-08	grey	0.001068209146896051	591	PY-66	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141487	KEEP: Assembly Modern	1	9.294306634867748e-10	0.1	1.4528160245648864e-21	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	26.10276826209156	5978.231173726574	591.0	2010.0	6.820914689605102e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	0.9999999999999999	-9.99866855976916e-13	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE608	68.0	0.0	2.099e-07	black	0.0010684240428618988	584.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.600369155169457e-08	1.7218811666549123	2.1489596584787278e-07	1976-07-18	1976.5442621602947	[1972.9164579431667, 1990.2847462951063]	[48.08354205683327, 30.715253704893712]	8.618555713469732	5944.8125194594395	584.75	1976.5442621602947	6.842404286189889e-05	False	1	0.9999999960550962	8.56736741327601e-08	1.ORI	0.9999999904421734	2.0696902130436538e-07	1.ORI1	0.9999999539357014	9.849214989461228e-07	Peru	0.9999989709553346	1.8786005016374116e-05	-6.8699697	-75.0458515	La Libertad	0.9999978114345862	3.67628303642378e-05	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269045.1_ASM26904v1_genomic	NA	NA	2.35e-08	grey	0.0010684240428618988	584	PY-89	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141492	KEEP: Assembly Modern	1	9.294306634867748e-10	0.1	2.9818766667844106e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	33.418654267133434	5978.231173726573	584.0	2010.0	6.842404286189889e-05	False	1	0.9999999999999999	-9.99866855976916e-13	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE609	100.0	100.0	1.8768e-06	red	0.0010701435774078676	585.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.986608545001255e-08	4.289301721599571	1.7195345459687517e-06	2004-05-15	2004.3695506227114	[1973.0496824252123, 2010.0]	[47.95031757478773, 11.0]	27.825288462416665	5972.637807921856	585.5	2004.3695506227114	7.014357740786765e-05	False	1	0.9999999960551001	8.5673589876971e-08	1.ORI	0.9999999904421831	2.069688135293224e-07	1.ORI1	0.999999953935742	9.849206650897063e-07	Peru	0.9999989709554608	1.878600282156526e-05	-6.8699697	-75.0458515	La Libertad	0.9999978114349036	3.6762824666216525e-05	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268865.1_ASM26886v1_genomic	NA	NA	2.35e-08	grey	0.0010701435774078676	585	PY-58	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141480	KEEP: Assembly Modern	1	5.8627867047101045e-09	0.6307933377962549	2.916452016503512e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	5.593365804716768	5978.231173726573	585.0	2010.0	7.014357740786765e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268865.2_ASM26886v2_genomic	NA	NA	2.35e-08	grey	0.0010701435774078676	586	PY-58	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141480	KEEP: Assembly Modern	1	5.8627867047101045e-09	0.6307933377962549	2.916452016503512e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	5.593365804716768	5978.231173726573	586.0	2010.0	7.014357740786765e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268665.1_ASM26866v1_genomic	NA	NA	7.038e-07	grey	0.0010688538653257776	583	PY-25	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141465	KEEP: Assembly Modern	1	1.4068700944893394e-08	1.5136902081661934	6.447184297267119e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	42.037209980603166	5978.231173726574	583.0	2010.0	6.885386532577773e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE612	11.0	44.6	2.346e-07	black	0.0010684240389519466	603.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.560532868503897e-08	1.679020210770249	2.148920558955361e-07	1977-07-06	1977.5096971141413	[1973.4270571033549, 1987.3089152888133]	[47.572942896645145, 33.691084711186704]	9.583990667316357	5945.777954413286	603.625	1977.5096971141413	6.842403895194656e-05	False	1	0.9999999999999959	-8.816532452559223e-13	1.ORI	0.9999999999999887	-6.739239298798281e-13	1.ORI1	0.9999999999999356	8.49082528392612e-13	Peru	0.9999999999873703	3.5199663598022384e-10	-6.8699697	-75.0458515	La Libertad	0.9999999996625226	7.726673325129853e-09	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269165.1_ASM26916v1_genomic	NA	NA	1.1782e-06	grey	0.001069498631568893	601	PY-98	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141500	KEEP: Assembly Modern	1	2.61338956481385e-08	2.8118176723475803	1.0745926169463797e-06	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	32.45321931328681	5978.231173726574	601.0	2010.0	6.949863156889295e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269405.1_ASM26940v1_genomic	NA	NA	7.038e-07	grey	0.001069068758551344	602	PY-88	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141491	KEEP: Assembly Modern	1	1.696674024747033e-08	1.82549822316162	6.447195993974681e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	32.45321931328681	5978.231173726574	602.0	2010.0	6.906875855134404e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE615	66.0	96.3	2.346e-07	black	0.0010686389382276813	603.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.437635239619774e-08	1.5467912735162632	2.1489927573470618e-07	1986-12-05	1986.9275544751854	[1974.0076021832353, 1999.25048321963]	[46.99239781676465, 21.74951678036996]	9.41785736104407	5955.195811774331	603.5	1986.9275544751854	6.863893822768127e-05	False	1	0.9999999960591375	8.558997090569315e-08	1.ORI	0.9999999904524771	2.0675722532228653e-07	1.ORI1	0.9999999539910155	9.837987301528014e-07	Peru	0.9999989747377386	1.8721206252269914e-05	-6.8699697	-75.0458515	La Libertad	0.9999978275932323	3.6529885199836393e-05	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269225.1_ASM26922v1_genomic	NA	NA	2.35e-08	grey	0.0010686389382276813	603	PY-102	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141504	KEEP: Assembly Modern	1	9.294306634867748e-10	0.1	2.913991145982245e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	23.035361952242738	5978.231173726574	603.0	2010.0	6.863893822768127e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269325.1_ASM26932v1_genomic	NA	NA	2.346e-07	grey	0.001068853835940175	604	PY-47	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141473	KEEP: Assembly Modern	1	9.15852028025288e-09	0.9853903728433638	2.1489771249360875e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	23.035361952242738	5978.231173726574	604.0	2010.0	6.885383594017488e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE616	71.0	97.8	2.304e-07	black	0.0010686389355034586	606.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6011664515660827e-08	1.7227389997649527	2.1489655151203116e-07	1983-10-14	1983.7847625966888	[1974.4762716808195, 1991.6387127933053]	[46.523728319180464, 29.36128720669467]	6.275065482547461	5952.053019895834	606.25	1983.7847625966888	6.86389355034586e-05	False	1	0.9999999999959656	1.1161681780586407e-10	1.ORI	0.9999999999897567	2.8306624170941184e-10	1.ORI1	0.999999999946357	1.476293492711823e-09	Peru	0.9999999964972726	8.320270417781308e-08	-6.8699697	-75.0458515	La Libertad	0.9998728090911815	0.001270244556671529	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268965.1_ASM26896v1_genomic	NA	NA	4.766e-07	grey	0.0010690687226061837	605	PY-65	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141486	KEEP: Assembly Modern	1	1.4274237835432304e-08	1.5358044872204086	4.2978710272513073e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	26.178153830739348	5978.231173726574	605.0	2010.0	6.906872260618372e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269425.1_ASM26942v1_genomic	NA	NA	2.35e-08	grey	0.0010686389355034586	606	PY-94	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141497	KEEP: Assembly Modern	1	9.294306634867748e-10	0.1	2.835567797853351e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	26.178153830739348	5978.231173726574	606.0	2010.0	6.86389355034586e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	Cajamarca	1.0	-1.000088900581841e-12	-6.25	-78.833333	POINT (-78.833333 -6.25)
NODE618	98.0	96.2	2.346e-07	red	0.0010688538288737036	607.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5666522487912263e-08	1.6856042202372623	2.1489337024515834e-07	1992-05-19	1992.3798854009628	[1974.7532154631544, 2006.376458953217]	[46.24678453684555, 14.623541046782975]	8.59512280427407	5960.648142700108	607.5	1992.3798854009628	6.885382887370375e-05	False	1	0.9999999960591369	8.558998154913945e-08	1.ORI	0.9999999904524733	2.0675729921298223e-07	1.ORI1	0.9999999539909896	9.837992390052797e-07	Peru	0.9999989747243544	1.872143316095674e-05	-6.8699697	-75.0458515	La Libertad	0.9999964088202454	5.531134507948503e-05	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269185.1_ASM26918v1_genomic	NA	NA	2.346e-07	grey	0.0010690687218712284	607	PY-99	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141501	KEEP: Assembly Modern	1	1.0692432869362811e-08	1.1504282448838055	2.1489299752475997e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	17.583031026465278	5978.231173726574	607.0	2010.0	6.906872187122851e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	0.9999999999999999	-9.99866855976916e-13	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269305.1_ASM26930v1_genomic	NA	NA	2.346e-07	grey	0.0010690687145048128	608	PY-46	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141472	KEEP: Assembly Modern	1	1.0692142264187793e-08	1.1503969778741796	2.1488563110908458e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	17.583031026465278	5978.231173726574	608.0	2010.0	6.906871450481283e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	0.9999999999999999	-9.99866855976916e-13	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE620	22.0	29.8	4.692e-07	black	0.0010686389379692767	596.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2166439015502813e-08	2.3849481070857985	4.297910732257066e-07	1977-08-24	1977.646199420678	[1973.537058670995, 1987.8097227338287]	[47.462941329004934, 33.19027726617128]	9.72049297385297	5945.914456719823	596.875	1977.646199420678	6.863893796927673e-05	False	1	0.9999999999999959	-8.816532451807569e-13	1.ORI	0.9999999999999887	-6.739239286889653e-13	1.ORI1	0.9999999999999356	8.490825983808614e-13	Peru	0.9999999999873702	3.519970235356444e-10	-6.8699697	-75.0458515	La Libertad	0.9999999998433209	3.7191037703577785e-09	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268765.1_ASM26876v1_genomic	NA	NA	4.692e-07	grey	0.0010690687394796657	595	PY-48	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141474	KEEP: Assembly Modern	1	1.2368916099528508e-08	1.3308056841084102	4.2980151038902325e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	32.316717006750196	5978.231173726573	595.0	2010.0	6.906873947966576e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	0.9999999999999999	-9.99866855976916e-13	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268705.1_ASM26870v1_genomic	NA	NA	2.35e-08	grey	0.0010686389379692767	596	PY-32	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141467	KEEP: Assembly Modern	1	9.294306634867748e-10	0.1	2.892649785435176e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	32.316717006750196	5978.231173726573	596.0	2010.0	6.863893796927673e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	0.9999999999999999	-9.99866855976916e-13	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268785.1_ASM26878v1_genomic	NA	NA	4.692e-07	grey	0.0010690687399600469	597	PY-53	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141476	KEEP: Assembly Modern	1	1.236892834378123e-08	1.3308070015012188	4.298019907700937e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	32.316717006750196	5978.231173726573	597.0	2010.0	6.906873996004682e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	0.9999999999999999	-9.99866855976916e-13	-8.0	-78.5	POINT (-78.5 -8)
NODE623	19.0	88.0	2.832e-07	black	0.0010688538345180205	598.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5765260339658206e-08	1.6962276971274615	2.1489654874388254e-07	1983-01-31	1983.0824774797284	[1974.227221868956, 1991.6381573955055]	[46.772778131044106, 29.36184260449454]	5.436278059050437	5951.350734778873	598.75	1983.0824774797284	6.88538345180206e-05	False	1	0.9999999960550962	8.56736741327601e-08	1.ORI	0.9999999904421734	2.0696902130436538e-07	1.ORI1	0.9999999539357014	9.849214989461228e-07	Peru	0.9999989709553183	1.8786005273908273e-05	-6.8699697	-75.0458515	La Libertad	0.9999978114328959	3.6762853453840285e-05	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269485.1_ASM26948v1_genomic	NA	NA	4.239e-07	grey	0.0010692836366166226	598	PY-103	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505	KEEP: Assembly Modern	1	1.4185399203197727e-08	1.5262460945694392	4.2980209860207397e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	26.88043894769976	5978.231173726573	598.0	2010.0	6.928363661662268e-05	False	1	0.9999999999999999	-9.99866855976916e-13	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE624	54.0	49.5	4.149e-07	black	0.0010690687204440528	599.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.560743049417619e-08	1.6792463501929935	2.148859260323682e-07	1988-07-03	1988.5039257293163	[1974.8964371450086, 1999.3365485410213]	[46.103562854991424, 21.66345145897867]	5.421448249587911	5956.772183028461	599.5	1988.5039257293163	6.906872044405298e-05	False	1	0.9999999960551001	8.5673589876971e-08	1.ORI	0.9999999904421831	2.069688135293224e-07	1.ORI1	0.999999953935742	9.849206650897063e-07	Peru	0.9999989709554605	1.8786002823104763e-05	-6.8699697	-75.0458515	La Libertad	0.9999978114348849	3.6762824922757854e-05	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268645.1_ASM26864v1_genomic	NA	NA	4.028e-07	grey	0.0010692836168465767	599	PY-15	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141462	KEEP: Assembly Modern	1	9.50594227276218e-09	1.0227704600470655	2.1489640252401807e-07	2008-12-17	2008.959596867897	[2009.0, 2009.0]	[12.0, 12.0]	20.455671138580783	5977.227854167042	599.0	2009.0	6.9283616846577e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269345.1_ASM26934v1_genomic	NA	NA	1.0652e-06	grey	0.0010701433074504832	600	PY-52	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141475	KEEP: Assembly Modern	1	3.234059486347931e-08	3.479613502544991	1.0745870064304758e-06	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	21.458990698111847	5978.231173726573	600.0	2010.0	7.014330745048346e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE625	10.0	52.0	2.346e-07	black	0.0010684240367684805	612.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5530778451117844e-08	1.670999146171256	2.1488987242944674e-07	1977-08-24	1977.645712394633	[1973.6185426240695, 1987.074230474763]	[47.381457375930495, 33.925769525237]	9.720005947807977	5945.913969693778	612.25	1977.645712394633	6.842403676848047e-05	False	1	1.0	-9.999714167736588e-13	1.ORI	0.9999999999999999	-9.995012381347553e-13	1.ORI1	1.0	-9.97850216628351e-13	Peru	0.9999999999999508	4.095194370323643e-13	-6.8699697	-75.0458515	La Libertad	0.9999999813069274	3.513369032063612e-07	-8.0	-78.5	POINT (-78.5 -8)
GCA_000269265.1_ASM26926v1_genomic	NA	NA	4.692e-07	grey	0.0010688538447561312	609	PY-36	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141469	KEEP: Assembly Modern	1	1.192143397832223e-08	1.2826598526025352	4.2980798765070544e-07	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	32.31720403279519	5978.231173726574	609.0	2010.0	6.885384475613118e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	0.9999999999999999	-9.99866855976916e-13	Peru	0.9999999999999999	-9.99866855976916e-13	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
NODE627	95.0	95.8	3.629e-07	red	0.0010688538356183328	611.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.532783377784548e-08	1.6491637708985039	4.2979884985232564e-07	2000-08-22	2000.640568357734	[1974.5362392295929, 2010.0]	[46.463760770407134, 11.0]	22.994855963101145	5968.908825656879	611.5	2000.640568357734	6.885383561833279e-05	False	1	0.9999999960591375	8.558997090569315e-08	1.ORI	0.9999999904524771	2.0675722532228653e-07	1.ORI1	0.9999999539910155	9.837987301528014e-07	Peru	0.9999989747377548	1.8721205996064647e-05	-6.8699697	-75.0458515	La Libertad	0.9888312148876606	0.062192643745270296	-8.0	-78.5	POINT (-78.5 -8)
GCA_000268945.1_ASM26894v1_genomic	NA	NA	2.35e-08	grey	0.0010688538356183328	611	PY-64	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141485	KEEP: Assembly Modern	1	3.46948931182386e-09	0.3732918923513899	2.8357885355403826e-22	2009-12-18	2009.9629164274281	[2010.0, 2010.0]	[11.0, 11.0]	9.322348069694044	5978.231173726574	611.0	2010.0	6.885383561833279e-05	False	1	1.0	-1.000088900581841e-12	1.ORI	1.0	-1.000088900581841e-12	1.ORI1	1.0	-1.000088900581841e-12	Peru	1.0	-1.000088900581841e-12	-6.8699697	-75.0458515	La Libertad	1.0	-1.000088900581841e-12	-8.0	-78.5	POINT (-78.5 -8)
