Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	NA	NA	4.692e-07	grey	7.669939999999999e-05	414.0	M-1453	1991	-30	Kazakhstan	Atyrau	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN04376922	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	8.904296732414027e-09	0.916569445074728	4.2981105097298384e-07	1991-01-01	1991.0	[1991.0, 1991.0]	58.63289056511485	6100.765004473409	165.0	1991.0	6.902212560779778e-05	False
GCA_016102965.1_ASM1610296v1_genomic	NA	NA	3.527000000000001e-07	grey	7.726199999999999e-05	416.0	M-1467	1990	-31	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15064034	KEEP: Assembly Modern	2.0	1.0803573647685629e-08	1.1120727218171444	8.596661998723248e-07	1990-01-01	1990.0	[1990.0, 1990.0]	57.63289056511485	6099.765004473409	166.0	1990.0	6.945198075669712e-05	False
GCA_008630395.1_ASM863039v1_genomic	NA	NA	4.692e-07	grey	7.669939999999999e-05	417.0	C-528	1984	-37	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Medievalis	2.MED	2.MED1	SAMN12715009	KEEP: Assembly Modern	2.0	9.29755024831659e-09	0.9570492457458337	4.297753513939779e-07	1984-01-01	1984.0	[1984.0, 1984.0]	51.63289056511485	6093.765004473409	167.0	1984.0	6.902208990821877e-05	False
GCA_001613885.1_ASM161388v1_genomic	NA	NA	1.173e-06	grey	7.8154e-05	420.0	M-978	1990	-31	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04364306	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	1.1714918255084218e-08	1.2058825583687967	1.2898796348150053e-06	1990-01-01	1990.0	[1990.0, 1990.0]	44.22072007168913	6099.76500447341	168.0	1990.0	7.031196488817316e-05	False
GCA_001595585.1_ASM159558v1_genomic	NA	NA	2.35e-08	grey	7.76848e-05	425.0	M-1864	2009	-12	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04329024	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	1.0654657620045945e-08	1.096743955838404	8.595800609981638e-07	2009-01-01	2009.0	[2009.0, 2009.0]	63.22072007168913	6118.76500447341	169.0	2009.0	6.988166531435632e-05	False
SAMEA5818806	NA	NA	2.35e-08	grey	5.7218999999999975e-05	429.0	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE0	SAMEA5818806	KEEP: SRA Ancient	1.0	9.714808605351293e-10	0.1	3.3609963651835405e-20	1300-01-01	1300.0001029356358	[1300.0, 1392.867174726187]	478.48902335021603	5409.7651074090445	170.0	1350.0	5.139724315915566e-05	False
SAMEA5818809	NA	NA	2.35e-08	grey	5.815739999999997e-05	431.0	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818809	KEEP: SRA Ancient	1.0	9.714808605351293e-10	0.1	3.3590845914523956e-20	1283-01-01	1283.0001029356358	[1368.3172744568617, 1390.0]	370.0525721959998	5392.7651074090445	172.0	1336.5	5.225678731538622e-05	False
SAMEA5818817	NA	NA	2.35e-08	grey	6.0135799999999974e-05	432.0	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818817	KEEP: SRA Ancient	1.0	9.714808605351293e-10	0.1	3.3478251683946025e-20	1420-01-01	1420.0001029356358	[1420.0, 1434.8682027612265]	391.28227787210744	5529.7651074090445	173.0	1525.0	5.3976052113027916e-05	False
SAMEA5818805	NA	NA	2.35e-08	grey	6.331519999999999e-05	434.0	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	1.PRE	1.PRE1	SAMEA5818805	KEEP: SRA Ancient	1.0	9.714808605351293e-10	0.1	3.3420940683718396e-20	1485-01-01	1485.0001029356356	[1485.0, 1508.407878493676]	298.1057149965334	5594.7651074090445	174.0	1556.0	5.677012986878977e-05	False
SAMEA5818803	NA	NA	2.35e-08	grey	6.59247e-05	440.0	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	1.PRE	1.PRE1	SAMEA5818803	KEEP: SRA Ancient	1.0	6.348394395855901e-09	0.653476013141315	2.1491500931109954e-06	1618-01-01	1618.0001029356358	[1638.4688267107822, 1648.0]	431.1057149965336	5727.7651074090445	175.0	1633.0	5.891927996190073e-05	False
SAMEA7313243_45	NA	NA	1.0338e-06	grey	7.57305e-05	449.0	Azov38	[1400:1700]	[-621:-321]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313243_45	KEEP: SRA Ancient Combined Record	1.0	9.93697897157366e-09	1.022869247892335	8.597854084134058e-07	1631-04-10	1631.273144743414	[1651.958026364376, 1700.0]	83.23768209727814	5741.0381492168235	176.0	1550.0	6.795334457700268e-05	False
SAMEA5818800	NA	NA	2.35e-08	grey	7.526370000000001e-05	450.0	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1.0	9.714808605351293e-09	1.0	3.2927223941363314e-20	1560-12-03	1560.9222026364016	[1632.971634003637, 1635.0]	0.0	5670.6872071098105	177.0	1597.5	6.730844126405694e-05	False
SAMEA7293135	NA	NA	4.692e-07	grey	7.91169e-05	454.0	CHE1	[1500:1800]	[-521:-221]	Russia	Chechnya	64.6863136	97.7453061	43.39761470000001	45.6985005	Second Pandemic	1.PRE	1.PRE1	SAMEA7293135	KEEP: SRA Ancient	1.0	9.832104570532103e-09	1.0120739347470211	4.298190113653236e-07	1723-10-21	1723.8032775159268	[1728.2785668522179, 1800.0]	42.119972863859175	5833.568281989335	179.0	1650.0	7.074719419934223e-05	False
SAMEA7313236_38	NA	NA	1.6428e-06	grey	8.02905e-05	455.0	Rostov2033	[1762:1773]	[-259:-248]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313236_38	KEEP: SRA Ancient Combined Record	1.0	1.1816353040782982e-08	1.2163238125220581	1.504774351701564e-06	1773-01-01	1773.0001029356358	[1762.55, 1773.0]	91.31679828356823	5882.7651074090445	180.0	1767.5	7.182214953967847e-05	False
SAMEA3713715	NA	NA	2.346e-07	grey	7.95602e-05	456.0	OBS137	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713715	KEEP: SRA Ancient	1.0	1.1426114012218102e-08	1.1761543100215228	1.0744976358335275e-06	1722-01-01	1722.0001029356358	[1720.0, 1721.9]	55.16952726129966	5831.7651074090445	178.0	1721.0	7.11769856691531e-05	False
SAMN00715800	NA	NA	2.346e-07	grey	5.771169999999998e-05	461.0	8291	[1348:1350]	[-673:-671]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMN00715800	KEEP: SRA Ancient	1.0	9.714808605351293e-10	0.1	2.1489050630899979e-07	1348-01-01	1348.0001029356358	[1348.1, 1350.0]	504.61876037182014	5457.765107409044	171.0	1349.0	5.182701665594991e-05	False
SAMEA5054089	NA	NA	1.6767e-06	grey	5.9622999999999974e-05	466.0	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054089	KEEP: SRA Ancient	1.0	5.2196397952775e-09	0.5372869407228795	1.5043950652665794e-06	1300-01-01	1300.0001029356358	[1340.320144611113, 1398.08176835372]	420.2942638740767	5409.7651074090445	181.0	1350.0	5.3546293424157474e-05	False
SAMEA3937654	NA	NA	4.692e-07	grey	5.846539999999998e-05	467.0	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE3	SAMEA3937654	KEEP: SRA Ancient	1.0	9.714808605351293e-10	0.1	2.148882750573047e-07	1362-01-01	1362.0001029356358	[1378.6148129841308, 1400.0]	466.8362852738271	5471.7651074090445	182.0	1381.0	5.2471673172555526e-05	False
GCA_000169615.1_ASM16961v1_genomic	NA	NA	2.35e-08	grey	8.356229999999998e-05	469.0	UG05-0454	2004	-17	Uganda	NA	1.5333553999999998	32.2166578	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02404404	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1.0	1.5877355179369303e-08	1.6343456494473232	1.0106829643862346e-05	2004-01-01	2004.0	[2004.0, 2004.0]	589.1825228558887	6113.765004473409	183.0	2004.0	7.375980786499922e-05	False
IP542	NA	NA	2.35e-08	grey	8.617699999999997e-05	473.0	IP542	1952	-69	Kenya	NA	1.4419683	38.431397499999996	NA	NA	Antiqua	1.ANT	1.ANT1	IP542	KEEP: Local Modern	1.0	1.9958668737469153e-08	2.0544582552532376	1.3121032059243972e-05	1952-01-01	1952.0	[1952.0, 1952.0]	537.1825228558887	6061.765004473409	184.0	1952.0	7.677401028038084e-05	False
GCA_000323965.1_ASM32396v1_genomic	NA	NA	2.35e-08	grey	6.365209999999999e-05	475.0	CMCC11001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	9.714808605351293e-10	0.1	3.3306919846739206e-20	1954-01-01	1954.0	[1954.0, 1954.0]	578.6729808673294	6063.765004473409	185.0	1954.0	5.720009188681749e-05	False
GCA_000324105.1_ASM32410v1_genomic	NA	NA	9.384e-07	grey	6.649079999999997e-05	478.0	CMCC31004	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02403040	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	4.96045377103088e-09	0.5106074625390428	2.149238691088626e-06	1990-01-01	1990.0	[1990.0, 1990.0]	574.8334904122053	6099.765004473409	186.0	1990.0	5.977916369675756e-05	False
GCA_000324285.1_ASM32428v1_genomic	NA	NA	2.35e-08	grey	6.447629999999999e-05	484.0	CMCC640047	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	9.714808605351293e-10	0.1	2.1489640722299684e-07	1964-01-01	1964.0	[1964.0, 1964.0]	548.8334904122053	6073.765004473409	187.0	1964.0	5.784482141289193e-05	False
GCA_000323785.1_ASM32378v1_genomic	NA	NA	2.35e-08	grey	6.633869999999998e-05	486.0	C1989001	1989	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	4.524596347507969e-09	0.46574220155152063	1.9342150858186434e-06	1989-01-01	1989.0	[1989.0, 1989.0]	573.8334904122053	6098.765004473409	188.0	1989.0	5.956414009148758e-05	False
GCA_000323885.1_ASM32388v1_genomic	NA	NA	4.692e-07	grey	6.63267e-05	494.0	CMCC10012	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	8.564181020319524e-09	0.8815594180210654	1.0744911223778055e-06	1964-01-01	1964.0	[1964.0, 1964.0]	138.6499242262007	6073.765004473408	189.0	1964.0	5.9563995823358404e-05	False
GCA_000324705.1_ASM32470v1_genomic	NA	NA	2.35e-08	grey	6.66083e-05	502.0	D1964002	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403070	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	9.460602545972708e-09	0.9738331376658766	1.2894289292959704e-06	1964-01-01	1964.0	[1964.0, 1964.0]	138.6499242262007	6073.765004473408	190.0	1964.0	5.9778933630276574e-05	False
GCA_000022805.1_ASM2280v1_genomic	NA	NA	2.35e-08	grey	6.46845e-05	503.0	D106004	2006	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871	KEEP: Assembly Modern	1.0	9.714808605351293e-10	0.1	3.335996169697995e-20	2006-01-01	2006.0	[2006.0, 2006.0]	562.7303180274298	6115.765004473409	191.0	2006.0	5.8059702680457394e-05	False
GCA_000324405.1_ASM32440v1_genomic	NA	NA	7.037999999999998e-07	grey	6.73121e-05	508.0	CMCC84046	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	5.374959134267021e-09	0.553274835626333	2.149194396237587e-06	1984-01-01	1984.0	[1984.0, 1984.0]	526.9028618432417	6093.765004473409	192.0	1984.0	6.042378248787795e-05	False
GCA_000324825.1_ASM32482v1_genomic	NA	NA	4.692e-07	grey	7.1263e-05	514.0	F1946001	1946	-75	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403075	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	2.820001147227444e-09	0.2902786109109837	4.297880680111336e-07	1946-01-01	1946.0	[1946.0, 1946.0]	270.8600962533501	6055.765004473408	193.0	1946.0	6.407842290332582e-05	False
IP579	NA	NA	2.35e-08	grey	7.370300000000002e-05	517.0	IP579	1908	-113	India	NA	22.3511148	78.6677428	NA	NA	Orientalis	1.ORI	1.ORI1	IP579	KEEP: Local Modern	1.0	1.1701933615973666e-08	1.2045459762869428	2.579120376824441e-06	1908-01-01	1908.0	[1908.0, 1908.0]	232.8600962533501	6017.765004473408	194.0	1908.0	6.622775521213912e-05	False
GCA_900460465.1_57940_B01_genomic	NA	NA	2.35e-08	grey	7.182620000000001e-05	518.0	NCTC5923	1939	-82	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMEA104281628	KEEP: Assembly Modern	1.0	1.1411738884953455e-09	0.11746745971575216	3.318603419240116e-20	1939-01-01	1939.0	[1939.0, 1939.0]	167.525881455653	6048.765004473408	195.0	1939.0	6.450821877463522e-05	False
GCA_000834905.1_ASM83490v1_genomic	NA	NA	2.35e-08	grey	7.464140000000002e-05	519.0	Java9	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN03216587	KEEP: Assembly Modern	1.0	1.2729005956118047e-08	1.3102683205829107	2.579058856176514e-06	1957-01-01	1957.0	[1957.0, 1957.0]	185.525881455653	6066.765004473408	196.0	1957.0	6.708727763081171e-05	False
GCA_000324805.2_EV76-CN_genomic	NA	NA	4.692e-07	grey	7.429040000000001e-05	526.0	EV76-CN	1926	-95	China	Lanzou	35.000074	104.999927	27.814414399999997	99.70891800000001	Orientalis	1.ORI	1.ORI3	SAMN02403074	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	7.746961769352058e-09	0.7974384348740264	4.297785362724737e-07	1926-01-01	1926.0	[1926.0, 1926.0]	98.26273235742087	6035.765004473408	197.0	1926.0	6.708740353261613e-05	False
GCA_000590535.1_EV_NIIEG_genomic	NA	NA	4.999e-07	grey	7.496030000000002e-05	527.0	EV NIIEG	1941	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688	KEEP: Assembly Modern	1.0	7.384936736671504e-09	0.7601731579769462	4.2977867867569083e-07	1941-01-01	1941.0	[1941.0, 1941.0]	102.77800561623098	6050.765004473408	198.0	1941.0	6.751718550262022e-05	False
GCA_000475095.2_YP009_v2_genomic	NA	NA	3.8937e-06	grey	7.962990000000001e-05	528.0	9	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999998	Orientalis	1.ORI	1.ORI3	SAMN02470616	KEEP: Assembly Modern	1.0	1.4551358116255627e-08	1.4978532987505462	3.439666476409596e-06	1994-01-01	1994.0	[1994.0, 1994.0]	119.6783135706612	6103.765004473408	199.0	1994.0	7.138682272708738e-05	False
GCA_000475115.2_YP113_v2_genomic	NA	NA	1.1318e-06	grey	7.686800000000002e-05	529.0	113	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999998	Orientalis	1.ORI	1.ORI3	SAMN02470617	KEEP: Assembly Modern	1.0	9.884936697459196e-09	1.0175122433203871	1.0745035592892731e-06	1994-01-01	1994.0	[1994.0, 1994.0]	119.6783135706612	6103.765004473408	200.0	1994.0	6.902165980996705e-05	False
GCA_000268525.1_ASM26852v1_genomic	NA	NA	2.346e-07	grey	7.4876e-05	531.0	PY-19	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141464	KEEP: Assembly Modern	1.0	2.552074510204672e-09	0.26269941219417237	2.1488599158765696e-07	2010-01-01	2010.0	[2010.0, 2010.0]	185.8426813789556	6119.765004473408	205.0	2010.0	6.730208890973218e-05	False
GCA_000475155.2_YP24H_v2_genomic	NA	NA	6.619e-06	grey	8.130740000000001e-05	533.0	24H	1998	-23	India	Tamil Nadu	22.3511148	78.6677428	10.909433400000001	78.3665347	Orientalis	1.ORI	1.ORI1	SAMN02470618	KEEP: Assembly Modern	1.0	1.7078642684819863e-08	1.7580009425417076	6.022433975413344e-06	1998-01-01	1998.0	[1998.0, 1998.0]	173.8426813789556	6107.765004473408	206.0	1998.0	7.310963689355788e-05	False
GCA_000269005.1_ASM26900v1_genomic	NA	NA	2.346e-07	grey	7.497000000000002e-05	535.0	PY-72	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141489	KEEP: Assembly Modern	1.0	2.552092787816321e-09	0.2627012936117475	2.1488839660900795e-07	2010-01-01	2010.0	[2010.0, 2010.0]	185.8426813789556	6119.765004473408	207.0	2010.0	6.730209131475354e-05	False
GCA_000834335.1_ASM83433v1_genomic	NA	NA	2.35e-08	grey	7.306970000000002e-05	540.0	Shasta	1954	-67	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03120838	KEEP: Assembly Modern	1.0	3.5499952474846477e-09	0.36542101771610536	3.3124463737063776e-20	1954-01-01	1954.0	[1954.0, 1954.0]	74.55939174022342	6063.765004473409	208.0	1954.0	6.55827150523626e-05	False
GCA_000705315.1_EDB10_058v1_genomic	NA	NA	2.346e-07	grey	7.332780000000003e-05	541.0	EBD10-058	2010	-11	Canada	Saskatchewan	61.0666922	-107.991707	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408	KEEP: Assembly Modern	1.0	3.7580962925747526e-09	0.38684203109309306	2.1489055375840996e-07	2010-01-01	2010.0	[2010.0, 2010.0]	130.55939174022342	6119.765004473409	209.0	2010.0	6.579760560612098e-05	False
GCA_001693595.1_ASM169359v1_genomic	NA	NA	2.346e-07	grey	7.377220000000003e-05	543.0	Cadman	2016	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282	KEEP: Assembly Modern	1.0	4.6638962472279346e-09	0.4800811252893732	2.1488512798300476e-07	2016-01-01	2016.0	[2016.0, 2016.0]	106.2378539910469	6125.765004473408	210.0	2016.0	6.62273731018575e-05	False
Reference	NA	NA	1.8768e-06	grey	7.541440000000002e-05	544.0	NA	1992.0	-29.0	United States of America	Colorado	39.7837304	-100.4458825	38.7251776	-105.607716	Orientalis	1.ORI	1.ORI1	NA	KEEP: Assembly Modern Reference	1.0	1.2401037013182284e-08	1.2765086289349348	1.7195833874048877e-06	1992-01-01	1992.0	[1992.0, 1992.0]	82.2378539910469	6101.765004473408	211.0	1992.0	6.773207136127939e-05	False
GCA_001509865.1_ASM150986v1_genomic	NA	NA	4.692e-07	grey	7.377350000000002e-05	545.0	Yp1945	2009	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.51209859999999	Orientalis	1.ORI	1.ORI1	SAMN04012733	KEEP: Assembly Modern	1.0	6.277168394871404e-09	0.6461443194479093	4.2977827623145024e-07	2009-01-01	2009.0	[2009.0, 2009.0]	113.0945487754534	6118.765004473408	212.0	2009.0	6.622737428447925e-05	False
GCA_000255835.1_ASM25583v1_genomic	NA	NA	2.346e-07	grey	7.518110000000002e-05	550.0	BA200902009	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831186	KEEP: Assembly Modern	1.0	1.131402021739741e-08	1.1646158639878101	1.2893900839713842e-06	2009-01-01	2009.0	[2009.0, 2009.0]	88.26671565713423	6118.765004473408	213.0	2009.0	6.751675289108412e-05	False
GCA_000255875.1_ASM25587v1_genomic	NA	NA	2.35e-08	grey	7.569730000000002e-05	553.0	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180	KEEP: Assembly Modern	1.0	1.2302431813813415e-08	1.266358640049456	1.7192861056063023e-06	2009-01-01	2009.0	[2009.0, 2009.0]	88.26671565713423	6118.765004473408	214.0	2009.0	6.794664891271904e-05	False
GCA_013421535.1_ASM1342153v1_genomic	NA	NA	2.35e-08	grey	7.447730000000002e-05	557.0	P_14709	1988	-33	Vietnam	 Ho Chi Minh City	13.2904027	108.42651129999999	10.7758439	106.70175549999999	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1.0	6.15871291653398e-09	0.6339510294769495	4.297760090446853e-07	1988-01-01	1988.0	[1988.0, 1988.0]	122.03678981230655	6097.765004473408	201.0	1988.0	6.68724255894596e-05	False
GCA_000834235.1_ASM83423v1_genomic	NA	NA	2.35e-08	grey	7.562680000000003e-05	561.0	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081	KEEP: Assembly Modern No Location	1.0	9.714800197471142e-09	0.9999991345295114	3.2992662533315525e-20	1950-01-01	1950.0001029356358	[1950.0, 2000.0]	0.3802455177478805	6059.7651074090445	202.0	1975.0	6.794701978681596e-05	False
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.346e-07	grey	7.698740000000001e-05	563.0	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	1.0637470126844281e-08	1.094974750298709	6.446823494209148e-07	2002-01-01	2002.0	[2002.0, 2002.0]	39.550319157386866	6111.765004473408	203.0	2002.0	6.88065865523866e-05	False
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.35e-08	grey	7.609600000000002e-05	566.0	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	9.835108304893777e-09	1.01238312605317	2.1488564347774176e-07	1982-01-01	1982.0	[1982.0, 1982.0]	19.550319157386866	6091.765004473408	204.0	1982.0	6.837678984644341e-05	False
GCA_000182525.1_ASM18252v1_genomic	NA	NA	2.35e-08	grey	7.140400000000002e-05	571.0	PEXU2	1966	-55	Brazil	State of Mato Grosso	-10.333333300000001	-53.2	-12.2115009	-55.5716547	Orientalis	1.ORI	1.ORI1	SAMN02403943	KEEP: Assembly Modern	1.0	9.714808605351293e-10	0.1	3.315567719130364e-20	1966-01-01	1966.0	[1966.0, 1966.0]	244.74872048042153	6075.765004473409	215.0	1966.0	6.407840996681716e-05	False
GCA_001487065.1_Yersinia_pestis_genomic	NA	NA	1.8768e-06	grey	7.328080000000002e-05	572.0	Algeria3	[2000:2016]	[-21:-5]	Algeria	MSila	28.000027199999998	2.9999825	35.1300205	4.200310671358427	Orientalis	1.ORI	1.ORI1	SAMEA3673143	KEEP: Assembly Modern Correct biovar (1.ORI) according to publication	1.0	7.797320534808701e-09	0.8026221464119876	1.7194577670748932e-06	2000-01-01	2000.0001029356358	[2000.8, 2016.0]	278.74882341605735	6109.7651074090445	216.0	2008.0	6.579786773389203e-05	False
GCA_003797205.1_ASM379720v1_genomic	NA	NA	7.037999999999998e-07	grey	7.234240000000002e-05	573.0	FDAARGOS_605	1969	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585	KEEP: Assembly Modern	1.0	4.507891646250856e-09	0.4640226925075739	6.44673209369685e-07	1969-01-01	1969.0	[1969.0, 1969.0]	230.37983833965882	6078.765004473409	217.0	1969.0	6.493796510779202e-05	False
GCA_000269465.1_ASM26946v1_genomic	NA	NA	9.384e-07	grey	7.492300000000001e-05	574.0	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503	KEEP: Assembly Modern	1.0	7.31651353038639e-09	0.7531299717378036	8.595884115206805e-07	2010-01-01	2010.0	[2010.0, 2010.0]	154.59832797409467	6119.765004473409	218.0	2010.0	6.730206662799122e-05	False
GCA_000268505.1_ASM26850v1_genomic	NA	NA	1.1088e-06	grey	7.661130000000002e-05	575.0	PY-16	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141463	KEEP: Assembly Modern	1.0	1.054736229785209e-08	1.085699443635173	1.0744873012026478e-06	2009-01-01	2009.0	[2009.0, 2009.0]	88.04465529855793	6118.765004473409	222.0	2009.0	6.880634973406792e-05	False
GCA_000268325.1_ASM26832v1_genomic	NA	NA	1.1092e-06	grey	7.713030000000002e-05	576.0	PY-02	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141449	KEEP: Assembly Modern	1.0	1.1239418258327802e-08	1.156936663902642	1.074509590634316e-06	2006-01-01	2006.0	[2006.0, 2006.0]	63.753463333395985	6115.765004473409	223.0	2006.0	6.9236163306355e-05	False
