Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
NODE537	100.0	99.6	4.692e-07	red	7.299920000000001e-05	539.2958984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0756059187383761e-08	1.1406972664368837	4.297962537639906e-07	1911-04-05	1911.2587735718794	35.694498280174	6001.10902362783	539.3359375	1911.2587735718794	6.627569039944604e-05	False
GCA_000255735.1_ASM25573v1_genomic	NA	NA	2.35e-08	grey	7.302270000000001e-05	538.0	BA200901799	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831184	KEEP: Assembly Modern	1	9.429372282956118e-10	0.1	3.1754883684986325e-20	2009-01-01	2009.0	97.74122642812063	6098.85025005595	535.0	2009.0	6.627569039944607e-05	False
GCA_001509855.1_ASM150985v1_genomic	NA	NA	2.35e-08	grey	7.304620000000002e-05	539.0	Yp2126	2011	-10	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN04012736	KEEP: Assembly Modern	1	9.429372282956118e-10	0.1	3.177266030756218e-20	2011-01-01	2011.0	99.74122642812063	6100.85025005595	536.0	2011.0	6.627569039944607e-05	False
GCA_000834335.1_ASM83433v1_genomic	NA	NA	2.35e-08	grey	7.306970000000002e-05	540.0	Shasta	1954	-67	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03120838	KEEP: Assembly Modern	1	4.12871273862824e-09	0.43785658416425194	3.177152602127715e-20	1954-01-01	1954.0	42.741226428120626	6043.85025005595	537.0	1954.0	6.627569039944607e-05	False
GCA_000705315.1_EDB10_058v1_genomic	NA	NA	2.346e-07	grey	7.332780000000003e-05	541.0	EBD10-058	2010	-11	Canada	Saskatchewan	61.0666922	-107.991707	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408	KEEP: Assembly Modern	1	3.484382664504953e-09	0.36952435007822126	2.1488762123543065e-07	2010-01-01	2010.0	98.74122642812063	6099.85025005595	538.0	2010.0	6.649057802068147e-05	False
NODE542	100.0	0.2	2.098e-07	black	7.330300000000003e-05	542.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13629412479132e-08	1.2050580788343745	2.148824140372316e-07	1925-07-30	1925.5761449300378	14.317371358158425	6015.426394985988	539.75	1925.5761449300378	6.649057281348327e-05	False
GCA_000834775.1_ASM83477v1_genomic	NA	NA	2.35e-08	grey	7.332650000000003e-05	542.0	Dodson	1967	-54	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN03161124	KEEP: Assembly Modern	1	3.1613954062086213e-09	0.3352710351592482	3.174286843737254e-20	1967-01-01	1967.0	41.4238550699622	6056.85025005595	539.0	1967.0	6.64905728134833e-05	False
NODE543	100.0	96.3	2.346e-07	red	7.353760000000003e-05	543.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1094532469823931e-08	1.1765928989650394	2.148876550802514e-07	1937-05-10	1937.3537174850953	11.777572555057532	6027.203967541045	540.5	1937.3537174850953	6.670546046856353e-05	False
GCA_001693595.1_ASM169359v1_genomic	NA	NA	2.346e-07	grey	7.377220000000003e-05	543.0	Cadman	2016	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282	KEEP: Assembly Modern	1	3.945295556958699e-09	0.4184048989231174	2.1490046080174117e-07	2016-01-01	2016.0	78.64628251490467	6105.85025005595	540.0	2016.0	6.692036092936527e-05	False
Reference	NA	NA	1.8768e-06	grey	7.541440000000002e-05	544.0	NA	1992.0	-29.0	United States of America	Colorado	39.7837304	-100.4458825	38.7251776	-105.607716	Orientalis	1.ORI	1.ORI1	NA	KEEP: Assembly Modern Reference	1	2.2998947198611292e-08	2.439075105792843	1.7200806304621248e-06	1992-01-01	1992.0	54.64628251490467	6081.85025005595	541.0	1992.0	6.842554109902565e-05	False
NODE544	100.0	90.1	2.346e-07	black	7.330430000000002e-05	546.859375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1252519393330695e-08	1.1933476646870727	2.1488796990475285e-07	1923-01-13	1923.035429902309	11.77665633042966	6012.885679958259	543.671875	1923.035429902309	6.64905783693508e-05	False
GCA_001509865.1_ASM150986v1_genomic	NA	NA	4.692e-07	grey	7.377350000000002e-05	545.0	Yp1945	2009	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.51209859999999	Orientalis	1.ORI	1.ORI1	SAMN04012733	KEEP: Assembly Modern	1	6.972875424727056e-09	0.7394845823757266	4.2979358659553735e-07	2009-01-01	2009.0	85.96457009769097	6098.85025005595	542.0	2009.0	6.692037195594633e-05	False
NODE545	100.0	99.0	2.346e-07	red	7.353890000000002e-05	548.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1166830734304784e-08	1.1842602454554876	2.1488893679902274e-07	1933-11-09	1933.8572967843645	10.821866882055474	6023.7075468403145	545.34375	1933.8572967843645	6.670546730614981e-05	False
GCA_000255755.1_ASM25575v1_genomic	NA	NA	2.35e-08	grey	7.358590000000003e-05	546.0	AS200901539	2009	-12	United States of America	Nevada	39.7837304	-100.4458825	39.515882500000004	-116.85372269999999	Orientalis	1.ORI	1.ORI1	SAMN01831182	KEEP: Assembly Modern	1	9.429372282956118e-10	0.1	3.1694957342168236e-20	2009-01-01	2009.0	75.14270321563549	6098.85025005595	543.0	2009.0	6.670546730614984e-05	False
NODE547	100.0	99.9	4.692e-07	red	7.403160000000002e-05	547.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.086395306340238e-09	0.9636267435070072	4.2978817985492443e-07	1995-02-25	1995.152967234289	61.2956704499245	6085.003217290239	544.5	1995.152967234289	6.713525548600473e-05	False
GCA_000255775.1_ASM25577v1_genomic	NA	NA	2.346e-07	grey	7.426620000000002e-05	547.0	AS200901156	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831179	KEEP: Assembly Modern	1	1.1293532427910674e-08	1.19769716254857	2.148978261652622e-07	2009-01-01	2009.0	13.847032765710992	6098.85025005595	544.0	2009.0	6.735015331216999e-05	False
GCA_000255795.1_ASM25579v1_genomic	NA	NA	2.35e-08	grey	7.405510000000003e-05	548.0	BA200901703	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831183	KEEP: Assembly Modern	1	6.1727971627260885e-09	0.6546350040589245	3.1653651865290335e-20	2009-01-01	2009.0	13.847032765710992	6098.85025005595	545.0	2009.0	6.713525548600476e-05	False
NODE548	100.0	94.9	2.346e-07	black	7.377350000000002e-05	550.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.093386260576507e-08	1.15955360310976	2.1488743125137896e-07	1943-07-25	1943.5635180545464	9.706221270181913	6033.413768110497	547.6875	1943.5635180545464	6.692035473740119e-05	False
NODE549	100.0	100.0	1.173e-06	red	7.494650000000002e-05	549.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7137632952511594e-08	1.817473362833324	1.0746098129288776e-06	1998-11-03	1998.839732994282	55.27621493973561	6088.6899830502325	546.5	1998.839732994282	6.799496455033007e-05	False
GCA_000255815.1_ASM25581v1_genomic	NA	NA	2.35e-08	grey	7.497000000000002e-05	549.0	BA200901990	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831185	KEEP: Assembly Modern	1	8.056009721479329e-09	0.8543527055391392	3.156923895226252e-20	2009-01-01	2009.0	10.16026700571797	6098.850250055951	546.0	2009.0	6.79949645503301e-05	False
GCA_000255835.1_ASM25583v1_genomic	NA	NA	2.346e-07	grey	7.518110000000002e-05	550.0	BA200902009	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831186	KEEP: Assembly Modern	1	1.1225618241416503e-08	1.1904947545349498	2.1489729306055362e-07	2009-01-01	2009.0	10.16026700571797	6098.850250055951	547.0	2009.0	6.820986184339062e-05	False
NODE550	100.0	100.0	1.173e-06	red	7.494650000000002e-05	551.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8779991192433922e-08	1.9916480788842472	1.074604783899752e-06	1981-09-11	1981.6938252632074	38.13030720866095	6071.544075319158	548.875	1981.6938252632074	6.799495952130094e-05	False
GCA_000834495.1_ASM83449v1_genomic	NA	NA	2.35e-08	grey	7.497000000000002e-05	551.0	El Dorado	2002	-19	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN03145064	KEEP: Assembly Modern	1	5.807500760260134e-09	0.6158947367851169	3.172298265540405e-20	2002-01-01	2002.0	20.306174736792627	6091.850250055951	548.0	2002.0	6.799495952130097e-05	False
NODE551	100.0	99.8	7.038e-07	red	7.565030000000002e-05	552.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5524206203425666e-08	1.646366877621976	6.447085191610336e-07	2002-10-26	2002.818215285685	21.124390022477655	6092.668465341636	549.75	2002.818215285685	6.863966804046197e-05	False
GCA_000255855.1_ASM25585v1_genomic	NA	NA	2.346e-07	grey	7.588490000000002e-05	552.0	AS200902147	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831187	KEEP: Assembly Modern	1	1.0685114305153543e-08	1.1331734482970004	2.1488543512274968e-07	2009-01-01	2009.0	6.181784714314972	6098.850250055951	549.0	2009.0	6.885455347558471e-05	False
GCA_000255875.1_ASM25587v1_genomic	NA	NA	2.35e-08	grey	7.569730000000002e-05	553.0	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180	KEEP: Assembly Modern	1	8.951139317971286e-09	0.9492826297834001	3.167493543766528e-20	2009-01-01	2009.0	-0.00010605159809529141	6098.850250055951	551.0	2009.0	6.863966804046202e-05	False
GCA_000255895.1_ASM25589v1_genomic	NA	NA	2.35e-08	grey	7.569730000000002e-05	554.0	AS200901509	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831181	KEEP: Assembly Modern	1	8.951139317971286e-09	0.9492826297834001	3.164029003113138e-20	2009-01-01	2009.0	-0.00010605159809529141	6098.850250055951	550.0	2009.0	6.863966804046202e-05	False
NODE554	100.0	99.9	3.0498e-06	red	7.393760000000002e-05	559.3359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.225313566069581e-08	2.3599806002907577	2.794601444162899e-06	1882-07-20	1882.5494287822878	118.35647224779086	5972.399678838237	516.53125	1882.5494287822878	6.71360737797836e-05	False
NODE555	100.0	99.9	4.692e-07	red	7.440680000000002e-05	556.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.416468473024798e-09	0.892579932201619	4.297900976398772e-07	1948-11-07	1948.851380055827	66.30195127353909	6038.7016301117765	513.75	1948.851380055827	6.756586387742347e-05	False
GCA_013421465.1_ASM1342146v1_genomic	NA	NA	2.346e-07	grey	7.464140000000002e-05	555.0	Saigon_Nhatraung_62_3	1962	-59	Vietnam	Khánh Hoà Province	13.2904027	108.42651129999999	12.196080300000002	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1	1.138198096202822e-08	1.207077270944271	2.1489219172980207e-07	1962-01-01	1962.0	13.148619944173106	6051.85025005595	512.0	1962.0	6.778075606915328e-05	False
GCA_013421455.1_ASM1342145v1_genomic	NA	NA	2.35e-08	grey	7.447730000000003e-05	556.0	140_Dalat	1967	-54	Vietnam	Lâm Đồng Province	13.2904027	108.42651129999999	11.693772500000001	108.152754	Orientalis	1.ORI	1.ORI2	SAMN14943503	KEEP: Assembly Modern	1	5.293630188495297e-09	0.5613979414158562	3.1686426646503265e-20	1967-01-01	1967.0	18.148619944173106	6056.85025005595	513.0	1967.0	6.75658638774235e-05	False
GCA_013421535.1_ASM1342153v1_genomic	NA	NA	2.35e-08	grey	7.447730000000003e-05	557.0	P_14709	1988	-33	Vietnam	 Ho Chi Minh City	13.2904027	108.42651129999999	10.7758439	106.70175549999999	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1	1.6466760321652563e-09	0.17463262481869277	3.1589127197259026e-20	1988-01-01	1988.0	39.148619944173106	6077.85025005595	514.0	1988.0	6.75658638774235e-05	False
NODE558	100.0	98.3	4.692e-07	red	7.489950000000002e-05	558.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1518319165499733e-08	1.2215361553090285	4.299504653252291e-07	1986-01-01	1986.000106051598	37.1487259957712	6075.850356107548	515.5	1986.000106051598	6.79958143427487e-05	False
GCA_013421545.1_ASM1342154v1_genomic	NA	NA	2.35e-08	grey	7.492300000000003e-05	558.0	P_13273	1986	-35	Vietnam	NA	13.2904027	108.42651129999999	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943532	KEEP: Assembly Modern No Province	1	9.42937228254769e-09	0.9999999999566855	3.1708320394994434e-20	1986-01-01	1986.0	-0.00010605159809529141	6075.85025005595	515.0	1986.0	6.799581434274873e-05	False
GCA_013421555.1_ASM1342155v1_genomic	NA	NA	2.35e-08	grey	7.492300000000003e-05	559.0	P_13272	1986	-35	Vietnam	NA	13.2904027	108.42651129999999	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943531	KEEP: Assembly Modern No Province	1	9.42937228254769e-09	0.9999999999566855	1.5594501236550598e-22	1986-01-01	1986.0	-0.00010605159809529141	6075.85025005595	516.0	1986.0	6.79958143427487e-05	False
NODE559	100.0	99.8	1.6422e-06	red	7.557980000000002e-05	562.421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98525998702005e-08	2.1053999433328863	1.504572139801634e-06	1949-04-01	1949.249213849815	66.69978506752727	6039.099463905764	519.3125	1949.249213849815	6.864064591958523e-05	False
GCA_000325405.1_ASM32540v1_genomic	NA	NA	4.692e-07	grey	7.607250000000002e-05	560.0	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104	KEEP: Assembly Modern Cui 2013 Keller 2019	1	1.0594847528570859e-08	1.123600512382078	4.298101467478906e-07	1995-01-01	1995.0	45.75078615018492	6084.85025005595	517.0	1995.0	6.907045606633312e-05	False
GCA_000834235.1_ASM83423v1_genomic	NA	NA	2.35e-08	grey	7.562680000000003e-05	561.0	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081	KEEP: Assembly Modern No Location	1	9.429372282956118e-09	1.0	3.1582009764998056e-20	1950-01-01	1950.000106051598	0.7508922017830173	6039.850356107548	518.0	1975.0	6.864064591958525e-05	False
NODE561	93.0	81.1	2.346e-07	black	7.581440000000002e-05	564.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1375520618130737e-08	1.206392141149453	2.1489761634238862e-07	1960-04-14	1960.2857184139355	11.036504564120378	6050.135968469885	521.625	1960.2857184139355	6.885554353592761e-05	False
NODE562	100.0	99.5	7.038e-07	red	7.651820000000002e-05	562.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.576842813944307e-08	1.6722670042357954	6.447199487248756e-07	1984-03-12	1984.19506002139	23.909341607454508	6074.045310077339	520.75	1984.19506002139	6.95002634846525e-05	False
GCA_000324645.1_ASM32464v1_genomic	NA	NA	2.35e-08	grey	7.654170000000002e-05	562.0	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.748150251363166e-09	0.9277553148660509	1.5469558655838255e-22	1991-01-01	1991.0	6.804939978610037	6080.85025005595	520.0	1991.0	6.95002634846525e-05	False
NODE563	81.0	51.0	2.346e-07	black	7.675280000000002e-05	563.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1043974638013778e-08	1.1712311601034253	2.1488922272973482e-07	1990-12-24	1990.9789311154977	6.783871094107781	6080.829181171447	521.5	1990.9789311154977	6.971515270738223e-05	False
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.346e-07	grey	7.698740000000001e-05	563.0	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105	KEEP: Assembly Modern Cui 2013 Keller 2019	1	1.1377004213923487e-08	1.206549478854258	2.148985077953391e-07	2002-01-01	2002.0	11.021068884502256	6091.85025005595	521.0	2002.0	6.993005121517757e-05	False
GCA_000325445.1_ASM32544v1_genomic	NA	NA	2.346e-07	grey	7.698740000000001e-05	564.0	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106	KEEP: Assembly Modern Cui 2013 Keller 2019	1	1.1342308346067972e-08	1.2028699266195635	2.149030570020753e-07	2000-01-01	2000.0	9.021068884502256	6089.85025005595	522.0	2000.0	6.99300557643843e-05	False
GCA_000170275.1_ASM17027v1_genomic	NA	NA	2.35e-08	grey	7.586140000000003e-05	565.0	F1991016	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	2.6854878678629146e-09	0.2848002801540689	3.164935743580371e-20	1991-01-01	1991.0	30.714281586064544	6080.850250055949	519.0	1991.0	6.885554353592764e-05	False
NODE565	100.0	98.4	2.346e-07	red	7.607250000000002e-05	566.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0643724884099702e-08	1.1287840340484343	2.1489559761970472e-07	1982-01-01	1982.000106051598	21.71438763766264	6071.850356107547	524.25	1982.000106051598	6.907043913354732e-05	False
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.35e-08	grey	7.609600000000002e-05	566.0	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	KEEP: Assembly Modern Cui 2013 Keller 2019	1	9.42937228254769e-09	0.9999999999566855	3.1626169910729096e-20	1982-01-01	1982.0	-0.00010605159809529141	6071.850250055949	523.0	1982.0	6.907043913354734e-05	False
GCA_000324625.1_ASM32462v1_genomic	NA	NA	2.35e-08	grey	7.611950000000003e-05	567.0	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066	KEEP: Assembly Modern Cui 2013 Keller 2019	1	7.2217122373050624e-09	0.7658741240239852	3.1620050511992113e-20	1991-01-01	1991.0	6.999893948401905	6080.850250055949	526.0	1991.0	6.907043913354737e-05	False
GCA_000324865.1_ASM32486v1_genomic	NA	NA	2.35e-08	grey	7.614300000000003e-05	568.0	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077	KEEP: Assembly Modern Cui 2013 Keller 2019	1	9.289153261576548e-09	0.9851295486940291	3.167673945234578e-20	1984-01-01	1984.0	-0.00010605159809529141	6073.850250055949	525.0	1984.0	6.907043913354737e-05	False
GCA_000325485.1_ASM32548v1_genomic	NA	NA	2.35e-08	grey	7.614300000000003e-05	569.0	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108	KEEP: Assembly Modern Cui 2013 Keller 2019	1	9.42937228254769e-09	0.9999999999566855	3.1557070489962766e-20	1982-01-01	1982.0	-0.00010605159809529141	6071.850250055949	524.0	1982.0	6.907043913354734e-05	False
NODE568	100.0	99.2	4.692e-07	red	7.135700000000001e-05	571.1777381896973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1615365434756967e-08	1.2318280672566189	4.297903591905723e-07	1792-04-04	1792.2574963201484	28.064539785651505	5882.1077463760985	556.3515625	1792.2574963201484	6.477126269481128e-05	False
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	NA	NA	2.35e-08	grey	7.138050000000002e-05	570.0	ZE94-2122	1994	-27	Zimbabwe	Midlands	-18.4554963	29.746841399999997	-19.2785043	29.879085200000002	Orientalis	1.ORI	1.ORI1	SAMN02999506	KEEP: Assembly Modern	1	9.429372282956118e-10	0.1	3.1611360338045385e-20	1994-01-01	1994.0	201.74250367985155	6083.85025005595	552.0	1994.0	6.47712626948113e-05	False
GCA_000182525.1_ASM18252v1_genomic	NA	NA	2.35e-08	grey	7.140400000000002e-05	571.0	PEXU2	1966	-55	Brazil	State of Mato Grosso	-10.333333300000001	-53.2	-12.2115009	-55.5716547	Orientalis	1.ORI	1.ORI1	SAMN02403943	KEEP: Assembly Modern	1	9.429372282956118e-10	0.1	3.182756898088716e-20	1966-01-01	1966.0	173.74250367985155	6055.85025005595	553.0	1966.0	6.47712626948113e-05	False
GCA_001487065.1_Yersinia_pestis_genomic	NA	NA	1.8768e-06	grey	7.328080000000002e-05	572.0	Algeria3	[2000:2016]	[-21:-5]	Algeria	MSila	28.000027199999998	2.9999825	35.1300205	4.200310671358427	Orientalis	1.ORI	1.ORI1	SAMEA3673143	KEEP: Assembly Modern Correct biovar (1.ORI) according to publication	1	9.429372282956116e-09	0.9999999999999999	1.7198161231687922e-06	2000-01-01	2000.000106051598	207.74260973144965	6089.850356107549	554.0	2008.0	6.649107881798007e-05	False
NODE571	100.0	94.8	2.346e-07	black	7.163860000000002e-05	575.4219055175781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.120214954314021e-08	1.188005861576644	2.1488770059349445e-07	1804-01-30	1804.0796567252323	11.822160405083878	5893.929906781183	560.703125	1804.0796567252323	6.498615039540477e-05	False
GCA_003797205.1_ASM379720v1_genomic	NA	NA	7.038e-07	grey	7.234240000000002e-05	573.0	FDAARGOS_605	1969	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585	KEEP: Assembly Modern	1	4.994143646930781e-09	0.5296369150635669	6.447133494747461e-07	1969-01-01	1969.0	164.92034327476767	6058.85025005595	555.0	1969.0	6.563086374487951e-05	False
NODE572	100.0	100.0	2.346e-06	red	7.398460000000002e-05	577.8438110351562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.444118646688053e-08	2.592026885083192	2.1495170784068213e-06	1869-11-30	1869.9125068827898	65.83285015755746	5959.7627569387405	566.40625	1869.9125068827898	6.713566747381159e-05	False
GCA_000269465.1_ASM26946v1_genomic	NA	NA	9.384e-07	grey	7.492300000000001e-05	574.0	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503	KEEP: Assembly Modern	1	7.402091521313602e-09	0.7850036353632056	8.59674527106074e-07	2010-01-01	2010.0	140.08749311721022	6099.850250055951	556.0	2010.0	6.799534200091766e-05	False
NODE573	99.0	89.9	1.173e-06	black	7.515760000000001e-05	581.6876220703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9113358701292606e-08	2.0270022359643804	1.074567293663108e-06	1907-06-13	1907.4476481337565	37.53514125096672	5997.297898189707	576.8125	1907.4476481337565	6.821023476747469e-05	False
NODE574	44.0	41.4	3.449e-07	black	7.550250000000002e-05	575.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1307640778152491e-08	1.199193375638737	2.1489247068392667e-07	1921-01-13	1921.0331268117807	13.585478678024174	6010.8833768677305	562.75	1921.0331268117807	6.842512723815862e-05	False
GCA_000268505.1_ASM26850v1_genomic	NA	NA	1.1088e-06	grey	7.661130000000002e-05	575.0	PY-16	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141463	KEEP: Assembly Modern	1	1.2253368513615726e-08	1.2994893133834655	1.0745837006841358e-06	2009-01-01	2009.0	87.96687318821932	6098.85025005595	562.0	2009.0	6.949971093884276e-05	False
NODE575	50.0	66.4	5.186e-07	black	7.602110000000002e-05	576.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3698659191015013e-08	1.4527646994886143	4.297957698247364e-07	1944-01-26	1944.0706475490827	23.037520737301975	6033.920897605032	563.5	1944.0706475490827	6.885492300798336e-05	False
GCA_000268325.1_ASM26832v1_genomic	NA	NA	1.1092e-06	grey	7.713030000000002e-05	576.0	PY-02	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141449	KEEP: Assembly Modern	1	1.491920041336748e-08	1.5822050467064914	1.0745827147652939e-06	2006-01-01	2006.0	61.92935245091735	6095.85025005595	563.0	2006.0	6.992950572274866e-05	False
GCA_000268345.1_ASM26834v1_genomic	NA	NA	1.4076e-06	grey	7.742870000000001e-05	577.0	PY-05	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141452	KEEP: Assembly Modern	1	1.4919273436615276e-08	1.582212790938621	1.0745898721663166e-06	2006-01-01	2006.0	61.92935245091735	6095.85025005595	564.0	2006.0	6.992951288014967e-05	False
NODE578	41.0	98.6	6.015e-07	black	7.580610000000002e-05	578.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4272216659769302e-08	1.5135913856712153	4.297882604368057e-07	1937-06-10	1937.4391202682707	29.991472134514197	6027.289370324221	560.5	1937.4391202682707	6.86400230279115e-05	False
GCA_000268465.1_ASM26846v1_genomic	NA	NA	1.173e-06	grey	7.697910000000002e-05	578.0	PY-13	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141460	KEEP: Assembly Modern	1	1.613896984388776e-08	1.7115635441671393	1.0746055100226631e-06	2008-01-01	2008.0	70.5608797317293	6097.85025005595	560.0	2008.0	6.971462853793416e-05	False
