Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
NODE552	90.0	0.7	2.35e-08	black	7.567380000000002e-05	553.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255875.1_ASM25587v1_genomic	NA	NA	2.35e-08	grey	7.569730000000002e-05	553.0	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.337144239023877e-20	2009-01-01	2009.0	3.9131174126650876	6143.317351289852	564	2009.0	6.820777891241878e-05	False
GCA_000255895.1_ASM25589v1_genomic	NA	NA	2.35e-08	grey	7.569730000000002e-05	554.0	AS200901509	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831181	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.334437073777169e-20	2009-01-01	2009.0	3.9131174126650876	6143.317351289852	565	2009.0	6.820777891241878e-05	False
NODE553	28.0	2.53	2.35e-08	black	7.088780000000002e-05	565.2568378448486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE554	100.0	99.9	3.0498e-06	red	7.393760000000002e-05	559.3359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.7946189773719246e-06	1896-06-16	1896.457194931499	112.31590537284728	6030.774546221352	530.5625	1896.457194931499	6.670419633243321e-05	False
NODE555	100.0	99.9	4.692e-07	red	7.440680000000002e-05	556.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.2978572753714647e-07	1952-03-17	1952.208810794274	55.751615862775	6086.526162084127	527.75	1952.208810794274	6.713398205997035e-05	False
GCA_013421465.1_ASM1342146v1_genomic	NA	NA	2.346e-07	grey	7.464140000000002e-05	555.0	Saigon_Nhatraung_62_3	1962	-59	Vietnam	Khánh Hoà Province	13.2904027	108.42651129999999	12.196080300000002	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	2.1489606427143575e-07	1962-01-01	1962.0	9.791189205725914	6096.317351289852	526	1962.0	6.734887812424178e-05	False
NODE556	68.0	0.3	2.35e-08	black	7.443030000000002e-05	557.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE557	80.0	0.0	2.35e-08	black	7.445380000000003e-05	556.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013421455.1_ASM1342145v1_genomic	NA	NA	2.35e-08	grey	7.447730000000003e-05	556.0	140_Dalat	1967	-54	Vietnam	Lâm Đồng Province	13.2904027	108.42651129999999	11.693772500000001	108.152754	Orientalis	1.ORI	1.ORI2	SAMN14943503	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.342300334393835e-20	1967-01-01	1967.0	14.791189205725914	6101.317351289852	527	1967.0	6.713398205997042e-05	False
GCA_013421535.1_ASM1342153v1_genomic	NA	NA	2.35e-08	grey	7.447730000000003e-05	557.0	P_14709	1988	-33	Vietnam	 Ho Chi Minh City	13.2904027	108.42651129999999	10.7758439	106.70175549999999	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.326303802886934e-20	1988-01-01	1988.0	35.791189205725914	6122.317351289852	528	1988.0	6.713398205997042e-05	False
NODE558	100.0	98.3	4.692e-07	red	7.489950000000002e-05	558.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.2991734028033e-07	1986-01-01	1986.000111416588	33.791300622313884	6120.31746270644	529.5	1986.000111416588	6.756389940025069e-05	False
GCA_013421545.1_ASM1342154v1_genomic	NA	NA	2.35e-08	grey	7.492300000000003e-05	558.0	P_13273	1986	-35	Vietnam	NA	13.2904027	108.42651129999999	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943532	KEEP: Assembly Modern No Province	1	8.975324211796821e-09	1.0	7.346405231308232e-20	1986-01-01	1986.0	-0.0001114165879698703	6120.317351289852	529	1986.0	6.756389940025076e-05	False
GCA_013421555.1_ASM1342155v1_genomic	NA	NA	2.35e-08	grey	7.492300000000003e-05	559.0	P_13272	1986	-35	Vietnam	NA	13.2904027	108.42651129999999	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943531	KEEP: Assembly Modern No Province	1	8.975324211796821e-09	1.0	7.345964042165559e-20	1986-01-01	1986.0	-0.0001114165879698703	6120.317351289852	530	1986.0	6.756389940025076e-05	False
NODE559	100.0	99.8	1.6422e-06	red	7.557980000000002e-05	562.421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.5045828824425556e-06	1955-06-17	1955.4581813205045	59.00098638900545	6089.775532610357	533.375	1955.4581813205045	6.820877921487576e-05	False
NODE560	77.0	0.0	2.35e-08	black	7.560330000000002e-05	560.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325405.1_ASM32540v1_genomic	NA	NA	4.692e-07	grey	7.607250000000002e-05	560.0	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	4.2981326010912683e-07	1995-01-01	1995.0	39.541818679495464	6129.317351289852	531	1995.0	6.863859247498489e-05	False
GCA_000834235.1_ASM83423v1_genomic	NA	NA	2.35e-08	grey	7.562680000000003e-05	561.0	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081	KEEP: Assembly Modern No Location	1	8.975324211796821e-09	1.0	7.326619962297128e-20	1955-06-17	1955.4581813205045	0.0	6089.775532610357	532	1975.0	6.820877921487583e-05	False
NODE561	93.0	81.1	2.346e-07	black	7.581440000000002e-05	564.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1488945127505302e-07	1964-06-21	1964.4719680753076	9.01378675480305	6098.78931936516	535.75	1964.4719680753076	6.842366866615082e-05	False
NODE562	100.0	99.5	7.038e-07	red	7.651820000000002e-05	562.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	6.447247262155508e-07	1986-08-17	1986.6264063652245	22.154438289916925	6120.943757655077	534.75	1986.6264063652245	6.906839339236637e-05	False
GCA_000324645.1_ASM32464v1_genomic	NA	NA	2.35e-08	grey	7.654170000000002e-05	562.0	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	7.324071069593629e-20	1991-01-01	1991.0	4.373593634775489	6125.317351289853	534	1991.0	6.906839339236644e-05	False
NODE563	81.0	51.0	2.346e-07	black	7.675280000000002e-05	563.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1489013172053097e-07	1992-02-14	1992.1224726330197	5.496066267795186	6126.439823922872	535.5	1992.1224726330197	6.928328352408689e-05	False
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.346e-07	grey	7.698740000000001e-05	563.0	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	2.1490281014426813e-07	2002-01-01	2002.0	9.877527366980303	6136.317351289852	535	2002.0	6.949818633423116e-05	False
GCA_000325445.1_ASM32544v1_genomic	NA	NA	2.346e-07	grey	7.698740000000001e-05	564.0	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	2.1489951716744411e-07	2000-01-01	2000.0	7.877527366980303	6134.317351289852	536	2000.0	6.949818304125433e-05	False
NODE564	75.0	3.2	2.35e-08	black	7.583790000000002e-05	565.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000170275.1_ASM17027v1_genomic	NA	NA	2.35e-08	grey	7.586140000000003e-05	565.0	F1991016	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	7.337507358500957e-20	1991-01-01	1991.0	26.528031924692414	6125.317351289852	533	1991.0	6.842366866615088e-05	False
NODE565	100.0	98.4	2.346e-07	red	7.607250000000002e-05	566.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.148885487147119e-07	1982-01-01	1982.000111416588	17.528143341280384	6116.31746270644	538.5	1982.000111416588	6.863855721486553e-05	False
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.35e-08	grey	7.609600000000002e-05	566.0	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	7.331890768932022e-20	1982-01-01	1982.0	-0.0001114165879698703	6116.317351289852	537	1982.0	6.86385572148656e-05	False
NODE566	81.0	0.0	2.35e-08	black	7.609600000000002e-05	567.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324625.1_ASM32462v1_genomic	NA	NA	2.35e-08	grey	7.611950000000003e-05	567.0	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	7.333245652387292e-20	1991-01-01	1991.0	8.99988858341203	6125.317351289852	538	1991.0	6.86385572148656e-05	False
NODE567	70.0	0.0	2.35e-08	black	7.611950000000003e-05	568.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324865.1_ASM32486v1_genomic	NA	NA	2.35e-08	grey	7.614300000000003e-05	568.0	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	7.340307011263809e-20	1984-01-01	1984.0	1.9998885834120301	6118.317351289852	539	1984.0	6.86385572148656e-05	False
GCA_000325485.1_ASM32548v1_genomic	NA	NA	2.35e-08	grey	7.614300000000003e-05	569.0	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108	KEEP: Assembly Modern Cui 2013 Keller 2019	1	8.975324211796821e-09	1.0	7.321108035125753e-20	1982-01-01	1982.0	-0.0001114165879698703	6116.317351289852	540	1982.0	6.86385572148656e-05	False
NODE568	100.0	99.2	4.692e-07	red	7.135700000000001e-05	571.1777381896973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.2979129352288944e-07	1817-08-09	1817.60425111228	33.46296155362825	5951.921602402132	570.3515625	1817.60425111228	6.433936864858417e-05	False
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	NA	NA	2.35e-08	grey	7.138050000000002e-05	570.0	ZE94-2122	1994	-27	Zimbabwe	Midlands	-18.4554963	29.746841399999997	-19.2785043	29.879085200000002	Orientalis	1.ORI	1.ORI1	SAMN02999506	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.329059127879074e-20	1994-01-01	1994.0	176.39574888771995	6128.317351289852	566	1994.0	6.433936864858424e-05	False
NODE569	40.0	0.0	2.35e-08	black	7.138050000000002e-05	572.3554763793945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000182525.1_ASM18252v1_genomic	NA	NA	2.35e-08	grey	7.140400000000002e-05	571.0	PEXU2	1966	-55	Brazil	State of Mato Grosso	-10.333333300000001	-53.2	-12.2115009	-55.5716547	Orientalis	1.ORI	1.ORI1	SAMN02403943	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.364547527656018e-20	1966-01-01	1966.0	148.39574888771995	6100.317351289852	567	1966.0	6.433936864858424e-05	False
NODE570	45.0	6.25	2.35e-08	black	7.140400000000002e-05	573.7109527587891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001487065.1_Yersinia_pestis_genomic	NA	NA	1.8768e-06	grey	7.328080000000002e-05	572.0	Algeria3	[2000:2016]	[-21:-5]	Algeria	MSila	28.000027199999998	2.9999825	35.1300205	4.200310671358427	Orientalis	1.ORI	1.ORI1	SAMEA3673143	KEEP: Assembly Modern Correct biovar (1.ORI) according to publication	1	8.975324211796821e-09	1.0	1.719821116050209e-06	2009-03-22	2009.2208518574366	191.61660074515657	6143.538203147288	568	2008.0	6.605918976463438e-05	False
NODE571	100.0	94.8	2.346e-07	black	7.163860000000002e-05	575.4219055175781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1488554682410546e-07	1824-08-05	1824.593808183536	6.989557071256058	5958.911159473388	574.703125	1824.593808183536	6.455425419540829e-05	False
GCA_003797205.1_ASM379720v1_genomic	NA	NA	7.038e-07	grey	7.234240000000002e-05	573.0	FDAARGOS_605	1969	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	6.447115754776265e-07	1969-01-01	1969.0	144.4061918164639	6103.317351289852	569	1969.0	6.51989657708859e-05	False
NODE572	100.0	100.0	2.346e-06	red	7.398460000000002e-05	577.8438110351562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1495526349775277e-06	1884-11-21	1884.888502031882	60.29469384834579	6019.205853321733	580.40625	1884.888502031882	6.670380683038582e-05	False
GCA_000269465.1_ASM26946v1_genomic	NA	NA	9.384e-07	grey	7.492300000000001e-05	574.0	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	8.596353371946528e-07	2010-01-01	2010.0	125.1114979681181	6144.317351289851	570	2010.0	6.756344216758047e-05	False
NODE573	99.0	89.9	1.173e-06	black	7.515760000000001e-05	581.6876220703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.0745928996591985e-06	1913-08-06	1913.5945611847337	28.70605915285182	6047.911912474585	590.8125	1913.5945611847337	6.777839973004502e-05	False
NODE574	44.0	41.4	3.449e-07	black	7.550250000000002e-05	575.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.148818263390286e-07	1921-07-22	1921.554035138921	7.959473954187388	6055.871386428772	576.75	1921.554035138921	6.799328155638404e-05	False
GCA_000268505.1_ASM26850v1_genomic	NA	NA	1.1088e-06	grey	7.661130000000002e-05	575.0	PY-16	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141463	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	1.0746011169456495e-06	2009-01-01	2009.0	87.44596486107889	6143.317351289851	576	2009.0	6.906788267332969e-05	False
NODE575	50.0	66.4	5.186e-07	black	7.602110000000002e-05	576.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.2978903367319164e-07	1939-12-06	1939.931403803121	18.37736866419982	6074.248755092972	577.5	1939.931403803121	6.842307059005723e-05	False
GCA_000268325.1_ASM26832v1_genomic	NA	NA	1.1092e-06	grey	7.713030000000002e-05	576.0	PY-02	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141449	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	1.0745902266096257e-06	2006-01-01	2006.0	66.06859619687907	6140.317351289851	577	2006.0	6.949766081666685e-05	False
GCA_000268345.1_ASM26834v1_genomic	NA	NA	1.4076e-06	grey	7.742870000000001e-05	577.0	PY-05	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141452	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	1.0745708646137751e-06	2006-01-01	2006.0	66.06859619687907	6140.317351289851	578	2006.0	6.9497641454671e-05	False
NODE576	4.0	7.06	2.35e-08	black	7.518110000000002e-05	587.625244140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE577	0.0	0.5	2.35e-08	black	7.520460000000002e-05	579.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE578	41.0	98.6	6.015e-07	black	7.580610000000002e-05	578.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	6.447105872742187e-07	1950-03-31	1950.246132804737	36.651571620003324	6084.563484094588	574.5	1950.246132804737	6.842311031731924e-05	False
GCA_000268465.1_ASM26846v1_genomic	NA	NA	1.173e-06	grey	7.697910000000002e-05	578.0	PY-13	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141460	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	1.0746083600101545e-06	2008-01-01	2008.0	57.753867195262956	6142.31735128985	574	2008.0	6.949771867732939e-05	False
GCA_000268545.1_ASM26854v1_genomic	NA	NA	5.663e-07	grey	7.637240000000002e-05	579.0	PY-01	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141448	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	4.2979901234857715e-07	2006-01-01	2006.0	55.753867195262956	6140.31735128985	575	2006.0	6.885290932966781e-05	False
NODE579	11.0	1.6	2.35e-08	black	7.522810000000003e-05	580.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268365.1_ASM26836v1_genomic	NA	NA	7.038e-07	grey	7.593190000000002e-05	580.0	PY-06	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141453	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	6.447172019124329e-07	2006-01-01	2006.0	92.40543881526628	6140.317351289851	571	2006.0	6.842311693195745e-05	False
NODE580	21.0	0.85	2.35e-08	black	7.525160000000003e-05	581.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268565.1_ASM26856v1_genomic	NA	NA	4.692e-07	grey	7.572080000000003e-05	581.0	PY-03	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141450	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	4.2980547145734156e-07	2006-01-01	2006.0	92.40543881526628	6140.317351289851	572	2006.0	6.820820520150236e-05	False
GCA_000268605.1_ASM26860v1_genomic	NA	NA	2.35e-08	grey	7.527510000000003e-05	582.0	PY-11	2007	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141458	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.347075057239964e-20	2007-01-01	2007.0	93.40543881526628	6141.317351289851	573	2007.0	6.777839973004509e-05	False
NODE581	5.0	61.5	4.8e-08	black	7.522910000000001e-05	595.62548828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE582	9.0	32.8	2.346e-07	black	7.546370000000001e-05	589.15625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.148956398570917e-07	1921-04-22	1921.3049261169513	7.710364932217544	6055.622277406803	584.4375	1921.3049261169513	6.79932953699021e-05	False
NODE583	14.0	17.9	2.35e-08	black	7.548720000000002e-05	585.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE584	65.0	49.4	2.346e-07	black	7.572180000000002e-05	583.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1489026057873466e-07	1952-04-20	1952.3017958149499	30.99686969799859	6086.619147104801	579.5	1952.3017958149499	6.820818563048084e-05	False
GCA_000268405.1_ASM26840v1_genomic	NA	NA	4.692e-07	grey	7.619100000000002e-05	583.0	PY-08	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141455	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	4.2979973172569826e-07	2006-01-01	2006.0	53.698204185050145	6140.317351289852	579	2006.0	6.863798536220654e-05	False
GCA_000268445.1_ASM26844v1_genomic	NA	NA	4.692e-07	grey	7.619100000000002e-05	584.0	PY-10	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141457	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	4.2979887251567105e-07	2006-01-01	2006.0	53.698204185050145	6140.317351289852	580	2006.0	6.863798450299651e-05	False
NODE585	21.0	39.3	5.62e-08	black	7.554340000000002e-05	586.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE586	70.0	66.3	5.491e-07	black	7.609250000000002e-05	585.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.297822730595056e-07	1955-10-26	1955.8187394184674	34.513813301516166	6090.136090708319	581.5	1955.8187394184674	6.84230776429616e-05	False
GCA_000268385.1_ASM26838v1_genomic	NA	NA	1.0959e-06	grey	7.718840000000002e-05	585.0	PY-07	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141454	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	1.0746010414254722e-06	2006-01-01	2006.0	50.18126058153257	6140.317351289852	581	2006.0	6.949767868438708e-05	False
GCA_000268425.1_ASM26842v1_genomic	NA	NA	5.6e-08	grey	7.614850000000002e-05	586.0	PY-09	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141456	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.350480379192045e-20	2006-01-01	2006.0	50.18126058153257	6140.317351289852	582	2006.0	6.842307764296167e-05	False
NODE587	37.0	52.9	2.064e-07	black	7.574980000000002e-05	587.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1488887235244313e-07	1970-02-13	1970.119626348222	48.81470023127076	6104.436977638074	583.75	1970.119626348222	6.820818424225454e-05	False
GCA_000268625.1_ASM26862v1_genomic	NA	NA	2.346e-07	grey	7.598440000000002e-05	587.0	PY-12	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141459	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	2.1489916666270724e-07	2008-01-01	2008.0	37.88037365177797	6142.317351289852	583	2008.0	6.842308340891726e-05	False
NODE588	52.0	95.0	2.346e-07	black	7.598440000000002e-05	588.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1489418741484324e-07	1997-04-16	1997.2903836284197	27.170757280197677	6131.6077349182715	584.5	1997.2903836284197	6.84230784296694e-05	False
GCA_000268585.1_ASM26858v1_genomic	NA	NA	2.35e-08	grey	7.600790000000003e-05	588.0	PY-04	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141451	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	7.351999727822935e-20	2006-01-01	2006.0	8.709616371580296	6140.317351289852	584	2006.0	6.842307842966946e-05	False
GCA_000268825.1_ASM26882v1_genomic	NA	NA	2.346e-07	grey	7.621900000000002e-05	589.0	PY-55	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141478	KEEP: Assembly Modern	1	8.975324211796821e-09	1.0	2.1489851329762719e-07	2010-01-01	2010.0	12.709616371580296	6144.317351289852	585	2010.0	6.863797694296702e-05	False
NODE589	12.0	70.7	2.346e-07	black	7.569830000000001e-05	593.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1489739208526367e-07	1928-04-21	1928.3058107480251	7.000884631073859	6062.623162037877	589.375	1928.3058107480251	6.820819276198737e-05	False
